from,to,total_amount_usd,transfer_count,from_first_funded_by,from_received_volume_usd,from_is_smart_contract,to_first_funded_by,to_received_volume_usd,to_is_smart_contract
0x7c600b73e24e6daacbab2efbdeafc1521e672600,0xd5c55500fdb546bb404547d49c008d830d8fa962,53939.70102,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,56043.00311,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,109361.0369,FALSE
0x7c9755463e2cd2d9a4d772ef194b0beae2d1ac5b,0x14de06a1ab533701ff780f56c7fc2409f25ceca3,643.4005153,5,0x9696f59e4d72e237be84ffd425dcad154bf96976,4240.705735,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,8146.831423,
0x7da2782b385f551f7f62f8d7bc3ef1b70be87e51,0x00438383e9b2175a538c5e7d5db0dae770a6db3b,12329.04216,5,,21272.43308,,0xcc642f7a774b1f4f57e5cfecd81fb68ed8045b1a,12582.79683,
0x7da2782b385f551f7f62f8d7bc3ef1b70be87e51,0x2b3ea52d1542b31c3724e7bcddde24e8e8aa8a44,3000.478179,1,,21272.43308,,0x9c9b9cb7865f8ca1bb2baabbdea7e196f1a9d28e,14851.49756,
0x7e087012e5f5bd3357f9561f423195e5db5d137e,0xd0f62643415471b347ccce8f0c0084a477aab1d2,9698.989954,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,12898.22886,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,12645.88895,
0x7e087012e5f5bd3357f9561f423195e5db5d137e,0x4452839cb4a591367c6dc49343ba651cd351c718,2941.97862,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,12898.22886,,,2940.88494,
0x7efb4bb37f49004026222e31c55caa53d39bae8d,0x107d2715cee3127199562b7f8527828a0ed7766e,1004.260176,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1025.337436,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1009.638303,
0x7f203f40b71a5014f98bfd0987e3cba939ab7b2f,0xd1dd33f8bfac4cf23b83607caef27e808da1c89a,1075.963375,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,6832.150382,,0xdac967c10444267ee2e30de4d94ad997ada96be6,1075.970123,
0x7ff93c2fb93864476a6f78ec0abf6f37eb6776f5,0xdc27dbbbd3797a2f7d42c8d4964b224ee2de0e46,130.1397717,1,,300.2115,,0x2dca8b8ccfc3686a1ea1ba0c6ee11f15a0e968cb,342.5088441,
0x80d7e692abdef1387b2fcfda28f3fd9e63aa02d7,0xb926dbe388b102a2c5316bd162a7ded344fc2c03,2940.768075,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,3401.642454,,0xab97925eb84fe0260779f58b7cb08d77dcb1ee2b,6893.509241,
0x80d7e692abdef1387b2fcfda28f3fd9e63aa02d7,0xf6ec0fc0c80e6cd8be7bc3e233f1e5c5f2cbad50,392.065758,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,3401.642454,,,784.2753732,TRUE
0x81cdc2a3a2ab3b0e00e5d88e22d3746614c3db6a,0x2e081a05e028b24b099f1156d3823da8f8251846,1109.993008,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2449.892324,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1115.111271,
0x81cf083001b53b62a87aabe82d89f32bf226ce5a,0xe1fdf1ebeb4cda6647a0ccf05c728771ea16fc2d,3.512498591,1,0xe1fdf1ebeb4cda6647a0ccf05c728771ea16fc2d,12.5216,FALSE,0x44c99bef37a2748273c92936ebcb431004579cc5,2576.953605,FALSE
0x828205bb8943fc81c7c2b97e3b98f40f37396a9e,0xa630242c29d3efa95f592f17990a964279aabb3b,4902.741958,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,7005.187616,,0x3cdd8685a742409a37ad0e1ace7b430819cbb82d,7362.909867,
0x828205bb8943fc81c7c2b97e3b98f40f37396a9e,0xd6c05f0246468444bae67674ac2cdae4056685ad,1961.096794,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,7005.187616,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1965.192444,
0x8318248cfb7c2a63afb15eb7ef7cc56ef5628e3b,0x9245e0af5fc2e362472484eae2c0f2fd40a551e6,1520.094439,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1550.991739,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2003.01208,
0x83c80b5138b83ea758ca20c976279d96595727d1,0x06411cabdc82e8157c67fb2a46a89b369b344ecd,6910.837815,2,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,7015.105318,FALSE,0x5b804274938ae927a2c1de2bf992157a06f18765,31506.62211,FALSE
0x83e1fd01fbefe9afea1bd4d361162091c360a5c8,0x1bac4bc70028232910a81ca445d4f36b90a87c50,215.6418901,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,257.2040657,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,3442.255549,
0x841a2b1dd351ad9720ca375654fcaee1f14ddf7b,0xdbf3f0727fd09f62af6580b5928eea6f495014a2,275082.7505,31,0x72bf2dbc9d3a724253a05b58b906109e8c382910,577644.8189,,0x3f22fdc6b3c612f4c5bdf86a8c09d8381a80254a,1446821.105,
0x854fe11745c6d6a63e2a8575e30746acf73444fd,0x7a0f76b249de8cde455cc2f79632eebc48759993,91.14130562,3,0x151b381058f91cf871e7ea1ee83c45326f61e96d,317.1304237,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1905.412822,
0x856e4a1b73e5c965d2886a5484c86891cd6c78b4,0x5a585303ea4baf38301437a7cb69cd4dcc6a31ae,5588.894013,1,,7702.318925,,0x9b79cc64cd3e5ec86d951acb27ddbd9ed660cd07,5593.850897,
0x856e4a1b73e5c965d2886a5484c86891cd6c78b4,0x829330b1fef1ae70d29fcf038ff09ae7e84ab71e,1960.4361,1,,7702.318925,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1960.680243,
0x86f638c45675a52ad388f5d100f53e4b3d6c73a0,0xad7371f6c3dd1172df31cf9daf8af2ff1e3a6ee1,989.0161137,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1023.725768,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,992.565384,
0x873ab6b51b6dd62703f4e17aea4320ff23054488,0x85e44368a8a5f9752d541717206704b062fcacc7,11763.06645,10,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,37131.41218,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,11765.54717,FALSE
0x876dd1105a31ef77fa7699b4637f87047c2c2173,0x303d6eed38ee0809e703e550ea5860f169c456a6,9749.354867,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,21011.82959,,0xceccf9703373ebef11f875b3c92dd95f4efb8203,112955.2304,
0x87db80fbb360bcb8a9676da9a06d5fac07781f19,0x69d371b2e41e69d638bbfde887cbb64d4a12ee86,997.2738386,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1017.997691,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1007.36634,
0x89f433156856f72475512e8b2b222476b7b160b3,0xde3da223137697e9791311757ee62db3bf0a2686,22370.84294,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,38895.49185,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,22367.85205,FALSE
0x8b3c0e2b5ce050c88c2912978b951160bc5df3ce,0xf46f76cabc4c11edc4b734208b44c6518a34d249,0.001200108,2,0xb8269b7e72904d51b3bd7066857771c4779ef1b9,0.008823616,,,494.9189451,
0x8ba86c1ecf97e9761e5935e25a9dbb24175131d4,0x7ff93c2fb93864476a6f78ec0abf6f37eb6776f5,300.21845,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,727.8246425,,,300.2115,
0x8ba86c1ecf97e9761e5935e25a9dbb24175131d4,0xfdd7adcd62ad79d6aef4fa2f43dc1b020c5cab1b,200.0166333,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,727.8246425,,0xa95b83af96d0b8a90bd507f2bd82ad8f3dbb86bc,523.238361,FALSE
0x8ba86c1ecf97e9761e5935e25a9dbb24175131d4,0xdc27dbbbd3797a2f7d42c8d4964b224ee2de0e46,189.1180913,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,727.8246425,,0x2dca8b8ccfc3686a1ea1ba0c6ee11f15a0e968cb,342.5088441,
0x8d1c1480e71475b8c70933cfc8306c07881fdd4a,0x1645a3b571e56a6c71a5b5528bd3fb37eed84623,3983.226978,6,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5669.11203,,0xc59e34a5864820ae55f7a95ed9acb1bc01561105,16869.01327,FALSE
0x8d1c1480e71475b8c70933cfc8306c07881fdd4a,0xf16362a91d3fff14ee128c0eb104815bb5f6a442,1960.864687,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5669.11203,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1965.06566,
0x8d39be5c6a147062fa79071e50f73e6f8c1b92f8,0xe2d5a919d39af9f9de4b0fa12d92ade34be4aff4,26327.98118,19,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,27010.79373,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,29584.62609,FALSE
0x8e30b8d2df5acf0eaf05ad88cfa860a0c34093c2,0x2964c9e848e4aba8d0d2c855cbd2c3dd2890373b,6004.2615,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,6751.345535,,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,43605.10552,
0x8e52ed405799a7dcee3902feb6898276d7c8b0d9,0xaf4e14570926c7b7d486121a2d0de8a66f5c7e42,833.1087885,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1031.706281,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2893.962466,
0x8eb5d4060db590845a8c8930aefde0f913db3383,0x4d15562b7f1ec10bb01ee01c571b832550807a35,7378.982802,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,16805.40961,FALSE,0x6a691b7d159f839d5cc594cafa58a9647c92af0e,40960.95093,FALSE
0x8edfe98d6a732f3420278365a09bc2fb0ed3955e,0x035a77bacdddc9eb526eaa7ed1e2ca0a057c3f8e,6301.525863,3,0x1911c4fd8cccc5931ab39e66779ea4b5a851827a,9059.541328,,0x8edfe98d6a732f3420278365a09bc2fb0ed3955e,6301.525863,
0x8f52ceb4bc55e3ff89a25222d4e9f7472b917a8c,0xd9ffa81696174f959aaa53e8c551f97908b02e9d,10.28066178,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,52.87332858,,,50.23853493,
0x8f8431ed0f9846ea8b59864ba203680405666957,0xdefacfea8c97fd7db984b5395f240a143d41d09c,871.0716463,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,6559.046208,,0x8f8431ed0f9846ea8b59864ba203680405666957,871.0716463,
0x8fa68fbc37f3d12d9abd4858c3f34cf6e8245733,0xf3d6482a22ba10c6626c830a209b310601eeebc6,2857.039709,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,6014.101167,,0x8fa68fbc37f3d12d9abd4858c3f34cf6e8245733,5595.768311,
0x8fb26fcdca8fdb44b73434193a723fed48a65c7b,0x0c82c32b81d46d5f72fb1fe3c9ed048c495bba68,5198.242585,9,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5310.746682,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,5200.957772,FALSE
0x91df12e8282b58af9baf0ddb4a6b3f9e3982e386,0x9c5e665b2811bb938e9debb23a5a3f84568170d5,3014.002718,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,7201.001507,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,3019.956718,
0x91df12e8282b58af9baf0ddb4a6b3f9e3982e386,0xe67625ae3931409aedd870642d7a72cdfcc55c00,2836.840042,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,7201.001507,,0xb01caea8c6c47bbf4f4b4c5080ca642043359c2e,7789.869014,
0x92a73d0c864add59d780430c4bab7ea72bd6e648,0x418b08514f63a02e5f84d6cdd7a0ef5468f99c52,1311.936005,5,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,7192.582263,,0x92a73d0c864add59d780430c4bab7ea72bd6e648,6636.325822,
0x92af9dbdd30a9d238cab84079cd4f1495ea4c9c3,0x73ea814e5b904a5094da2807eb2abc5a3d39ceea,57844.80147,1,0x356816d8bfa7840ded5ac01ad6f1977e6625fdd4,177908.2277,,0xbe092ec884b627006dac8ec8c34886dc807f670f,1188077.124,
0x93788ce6788bd603bcab0d0ebf65a11797738710,0xcbd70b3f2fdc9525c821d7bc82a3bb64f1430431,1905.79556,1,0x6b8d0ac5602e7d547962103e2c476f973ebc79dc,1907.635482,,0x24111d6305cebad9d6d1fc3316279f649df4fb87,8773.19729,
0x94b5ac8d8cc23c1449827bef3ffb3aee64429e53,0xc73e0a5f148d092382832881fe65516bd2e12019,980.87661,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1003.150641,,0xca78715c652e99608b5191b88f785c79165b4a13,982.70476,
0x953c07c4b9277a9a1c69b8670d684d75af9a9d58,0x437aa841e813d88e74de7a57743761cd5c2ad9bb,71965.24535,15,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,302199.5106,FALSE,0x953c07c4b9277a9a1c69b8670d684d75af9a9d58,615699.8356,FALSE
0x9583eb1d2fb8eb3d882c79f8623f18ac39a923c3,0x281459ec7f49edfd7ba9b080766a243393ebed57,1501.2565,1,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,2204.616859,,0xa95b83af96d0b8a90bd507f2bd82ad8f3dbb86bc,10295.83594,
0x9585c9477bc5a00dd3298d3ebdcf07107f72a0b9,0xa237721ac327fdbfb2a4f337a90097d107906406,8153.937542,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,8322.181373,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,13120.17169,
0x9735498e529a3b65ce37542bdadbe496884b049a,0x72d8263d420530d999d9eab47ec37ad433cd0834,980.5345083,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1001.031687,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,985.6809542,
0x977481e312fb1662ee01bf68049b394940546ec9,0x7fb9f1bf026a73347b697c09457c6c42eb4b31dc,39601.87071,2,0x73f5ebe90f27b46ea12e5795d16c4b408b19cc6f,84516.09147,FALSE,0x7e3ba77de5df9d0b813c8683c193fd55afee3519,43254.82114,FALSE
0x977481e312fb1662ee01bf68049b394940546ec9,0x080c2d94bcda1ba3d10ece09e30018aea8b0c83c,19609.53969,2,0x73f5ebe90f27b46ea12e5795d16c4b408b19cc6f,84516.09147,FALSE,0xaf1e33f8153f25e304dec5cb544b5b6ccc5520ed,36891.97648,
0x97f41bbbf5c77e33a84d9c904decaf9e17ea7683,0xbe0992a846795791dd099f87842be40f3932c8e0,296.594417,1,0xe7351fd770a37282b91d153ee690b63579d6dd7f,627.0016519,,0xf5042e6ffac5a625d4e7848e0b01373d8eb9e222,4268.39408,
0x984f6b4a9d4ff5a547616b3102856870f19f6343,0xd61436292df30945776038454c9d6263834ffc91,13006.32342,1,0xb64a572c13ca350a4e9550bc8c710ee5a5b4164b,48854.40478,FALSE,0xb64a572c13ca350a4e9550bc8c710ee5a5b4164b,73938.4212,
0x988ebaf1e0c84f5ae627b874ba6aff9567043f9c,0x75369c975edaf4260a32ad90c4b0c9f5daa7755b,39.21438313,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,43.31054,FALSE,,49.2265202,FALSE
0x98ea20837714d26370ae74d6296496e99b504d29,0x494dc4e3d2a1fbad6d943dfba2d71991173fb266,56227.4787,7,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,226272.2731,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,96347.0851,FALSE
0x98ea20837714d26370ae74d6296496e99b504d29,0x98b8c9cf29bff4964e04a34183550577f7537a99,55185.23179,6,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,226272.2731,FALSE,0x13c737541825806e0c437b5034c40ff529ff1a29,76676.78733,
0x98ea20837714d26370ae74d6296496e99b504d29,0x5e1a2bcb1100d7ac7c3798a99bc50d3420d3ee00,34874.93918,5,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,226272.2731,FALSE,0xce0b6bfd578a5e90fb827ce6f86aa06355277f8c,34025.30115,
0x99e130663df236376fe1dff568e702c13f1ed52c,0x3ed425fdc87b34c7379c4b71ce881239a6221f96,398.0410677,8,,753.1341067,TRUE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1655.17912,FALSE
0x9d0282234eb63725432f985a674712db7ab74967,0x4bdfa12108b71f8aebdc3927da486d262ccb10df,736.44705,2,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,1304.878145,FALSE,0x9d0282234eb63725432f985a674712db7ab74967,741.3836122,
0x9da21be4cdee89b7529cc549c45bca0310ef6816,0x85463410f7988416638790d3ab96ca88c0dea1e4,26638.88901,2,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,167160.86,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,106901.575,FALSE
0x9f79e476d64294f319fad4f411d0c19e0432ef8c,0xc5e6df17c064a7e3da05cffc50791fa2e3d8af68,11465.43586,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,16405.70405,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,11460.15845,FALSE
0xa1114ebe9dc5f02136ff3ba175c650b3bee8ca1e,0x002b9cb9dce6256167b55588ce25be975c8efa4b,162061.3747,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,862571.3028,FALSE,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,631825.9851,
0xa1bf32f4cbf2e40da03b9fc18378daa71cc9bed5,0x7a0f76b249de8cde455cc2f79632eebc48759993,1816.586674,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,4315.945121,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1905.412822,
0xa25bdbc1e6803edb52994b8520995cb5d56a70cd,0x792026245323ea4052853440c0beb1f80cb1a571,13.72807765,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,75.24705643,,,13.72807765,
0xa2a7f916180896914e6b587b445d776186d300ae,0x008400a77c276ac7f3e9c6cf0058fd1758612305,24.50553292,1,,25.00085833,,0x9222a1877d09618af1154785eac0e3bfb233bf84,167.6306918,
0xa32fd2ffa908b11fcfe70761d780d516713609ac,0x1230d0af447ad53d84f6c0df4c1a1b2d46f4b0c3,1283.472845,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5615.309653,FALSE,0xce0b6bfd578a5e90fb827ce6f86aa06355277f8c,4482.685467,FALSE
0xa36a08ab6b027676ad4c8f2b08458827426b9d12,0x81eed3285580b39faa9b0e877ada8004981b8b3b,5906.028867,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,17341.60187,FALSE,,5905.914615,
0xa55407c39ffbc5c134cb4774473cd5b12e3583b8,0xbd564f680a11da311b3a8135a139feb5bb9da5d5,76.80482342,1,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,302.017219,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1259.902997,FALSE
0xa6e254df8a342241954e2a893c44e5b22ecb84ee,0x7e13771e1088fc555bbcbf8bb397e72e661e5e63,431.5693228,1,0x082489a616ab4d46d1947ee3f912e080815b08da,493.1222639,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,10300.85887,FALSE
0xa703cfaa53f62bb5760c01eb19399c89fa6dd7a1,0xfe8a20e2d3038b924a253fad6e3602d9a60d9450,7506.636439,8,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,25983.02843,FALSE,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,20273.1261,FALSE
0xa703cfaa53f62bb5760c01eb19399c89fa6dd7a1,0x95be62a3f023e93a0da754502e83644ae08309b4,4069.860738,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,25983.02843,FALSE,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,11685.00887,
0xa80e8c40c378d6f52d5298ac40aa0fd8adad88aa,0x7982d1603fcc2631379aa1fb3d12ae2f839ed4a2,2356.458491,6,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,4891.586566,,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,129620.1336,FALSE
0xa937ebe367a594c278d92ebcfffada8e32c1494d,0xacfbdfa3c0384d5f9a1d42502d86770fe3854d3e,8337.11382,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,8508.482258,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,25266.94569,
0xaa1403aec993131290b40aac5c3af88e65c3db70,0xf3004f5f03888b405c84eba2612a6486454ca0aa,2548.935779,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2901.241787,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2552.735005,
0xaa4837f3d8fa0789591a2784469ab333ad8e29ac,0x614c9d01b19aa1618504ba55ec899744be3b11cf,5592.128878,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,20545.8303,,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,9528.234453,
0xaa4837f3d8fa0789591a2784469ab333ad8e29ac,0x33ba913ea5a0c75d81d6e8cf2a3341fad1aa2eb6,4009.353064,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,20545.8303,,0xaa4837f3d8fa0789591a2784469ab333ad8e29ac,5534.556131,
0xaa4d6e46b6bb01717c00da96058f5396d90dfd28,0x11882330d9e154f0c01621b1928aad3d2975dd07,391.7798197,2,0x226196af1e238c1d6b2fb114e7da5fbe6732aefa,3690.492272,FALSE,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,661.7871358,FALSE
0xaa4d6e46b6bb01717c00da96058f5396d90dfd28,0x516910a38f49a689c6b4606aa5c128d5e42c09ce,379.0785478,1,0x226196af1e238c1d6b2fb114e7da5fbe6732aefa,3690.492272,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,379.3095696,
0xab29cc68ceddc9ccdc132b811478daceea8c2ccd,0xa525c6c1b96214f1a45892a4adf071bb56802dce,293.3455941,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,680.3910151,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,378.4199854,
0xab58b5347a03aa4b31784d77c8b6588536f330fe,0xefbf71dff4581022bf3c2e87ff6a170251c7f01a,2875.533359,7,0x36f35f4a4f4420da0e75caacbfaeeaeaa0eaecd2,14081.45005,FALSE,0xa1ce37506eadf62d2be3741c644aa52a009d3a8b,22404.54606,FALSE
0xab5da5f8e59161c4cd18debe0dfe2c91b5224e2b,0x75369c975edaf4260a32ad90c4b0c9f5daa7755b,10.0086375,2,,10.00692,,,49.2265202,FALSE
0xabd93fc8e0bdd8fa922e7d64fa32d45a1a7571df,0x89b4239ace07b82f9a3a3bfd785d84cc855b04ed,1192.795229,3,0xb6148966c6246b75a502c528b743472a8bbd2a59,1660.769617,,0xb6148966c6246b75a502c528b743472a8bbd2a59,1344.828369,
0xabd93fc8e0bdd8fa922e7d64fa32d45a1a7571df,0x01499e5c22eaff6ab41d2069fc7e166b8d303ffd,218.5390118,4,0xb6148966c6246b75a502c528b743472a8bbd2a59,1660.769617,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,218.7077794,
0xabf3553aa252a8f0393fb05caab81c7b97a12899,0x385bfb8aa77f5223d666239caf74ab07540a945c,4799.605427,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,4897.629029,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,4803.757188,
0xac2bc2e47f56992e96ab85b657a5f168a3d652de,0xea19a7050a8b1f25820c31a4a3d0eeba0a582cdd,190.0643047,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1322.121155,FALSE,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,402.2177086,
0xac2bc2e47f56992e96ab85b657a5f168a3d652de,0xcd3cec6cd0ba632fcc8390734210c6b5b84e49b7,150.9905622,15,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1322.121155,FALSE,0xfa500178de024bf43cfa69b7e636a28ab68f2741,172.4253478,
0xac5d319ec6f752eb1d9641c9a9de8a9e42670e44,0x0df1c2b54b7a0d391e9673453b77252c9fe4f058,11963.01353,39,0xed9ebf150d334c040f7088e6fef033effe99e776,11986.71462,,0x7db65186ea426a3f5c3af0bf59b102f572d2d03f,57495.48,FALSE
0xac7bf53d5acfd68c75ef41e6a0c4ad8f17bdbc75,0xfdd0aaaeaf3cdd72ccb24a65b863e85fde290b56,9486.388662,13,0xf7a10c17764e7f4569ae20f5ddf1fa48aa4495ba,42110.90006,FALSE,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,13884.81168,FALSE
0xac7bf53d5acfd68c75ef41e6a0c4ad8f17bdbc75,0x10ff90a07f4881ca71357927d72ebbfac61041dd,7438.241298,32,0xf7a10c17764e7f4569ae20f5ddf1fa48aa4495ba,42110.90006,FALSE,0x354e9fa5c6ee7e6092158a8c1b203ccac932d66d,23302.34828,FALSE
0xade90be75b10427a6e2f44f9f91b44fc3ab4caad,0xfe0e331476f93df825222b379e83d3c58c9e4e04,8822.21382,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,8997.37553,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,19058.44791,
0xadee854fb51fb3864c599b9480374fe4a1c7ca72,0x0e3cf1b9ba33f2ffb5f0bc217b3084bf16634548,2002.078171,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2282.192305,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2006.404483,
0xadf77dbd7831bf07d41a16e49da2597f7645742e,0x8d4dad086865ffe8eb0d3aea8918d251df104e36,178.9283333,2,0x1c44bc680421a28e2db6b13d61d16bf19ade9e69,185.4722201,,,464.8408833,
0xaeacc94f5e8a813554848cbb1c2a09e5dfbf0f8f,0x9a46bcdf48991cad8b8f42b9dfa5368cfcc9adb6,107.9072071,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,115.7804685,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,111.4030674,FALSE
0xb078e7f45dcb70b4f6fd5abad41c44545223cb2a,0x30b78c4a7530b5cadd31af3dd6f7f311dce8edc8,1244.410186,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,4340.069918,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1244.64409,
0xb078e7f45dcb70b4f6fd5abad41c44545223cb2a,0x72746e76d797f16b85bfe07477f6733739c5f063,615.7286333,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,4340.069918,,,615.7286333,
0xb081d17bda757c3af26ee93118d52e5a16efd85b,0x02285a355ac1cfd2bc46afcbea13ad6208f97459,22555.29512,7,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,33530.89952,FALSE,0xa6e254df8a342241954e2a893c44e5b22ecb84ee,45102.40268,FALSE
0xb081d17bda757c3af26ee93118d52e5a16efd85b,0x7e13771e1088fc555bbcbf8bb397e72e661e5e63,9863.322504,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,33530.89952,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,10300.85887,FALSE
